Stimulus,Lexicality,Length,Subtokens,Num_Splits,Wordiness,Reading_Time,Accuracy
hokers,N,6,"['ho', 'kers']",1,0.67,629.32,1.0
hokes,N,5,"['ho', 'k', 'e', 's']",3,0.2,602.35,1.0
hoking,N,6,"['ho', 'king']",1,0.67,633.92,1.0
hokkers,N,7,"['ho', 'kker', 's']",2,0.57,687.13,0.82
hoksen,N,6,"['ho', 'k', 's', 'en']",3,0.33,706.32,1.0
holdy,N,5,"['hold', 'y']",1,0.6,644.0,0.97
holend,N,6,"['hol', 'en', 'd']",2,0.5,720.58,0.79
holer,N,5,"['hol', 'er']",1,0.6,661.41,0.95
holig,N,5,"['hol', 'ig']",1,0.6,695.82,0.9
holk,N,4,"['hol', 'k']",1,0.5,679.14,0.97
holken,N,6,"['hol', 'ken']",1,0.67,653.63,1.0
holles,N,6,"['hol', 'les']",1,0.67,684.64,0.9
hollo's,N,7,"['hol', 'lo', ""'"", 's']",3,0.43,624.23,1.0
holmen,N,6,"['hol', 'men']",1,0.67,693.21,0.9
hols,N,4,"['hol', 's']",1,0.5,733.46,0.77
holts,N,5,"['hol', 't', 's']",2,0.4,706.31,0.92
homen,N,5,"['home', 'n']",1,0.6,634.42,0.97
homplal,N,7,"['h', 'om', 'p', 'la', 'l']",4,0.29,570.58,0.97
hompt,N,5,"['h', 'om', 'p', 't']",3,0.2,593.55,0.97
homrel,N,6,"['h', 'om', 'r', 'el']",3,0.33,591.95,1.0
homsen,N,6,"['h', 'om', 's', 'en']",3,0.33,612.54,1.0
homvels,N,7,"['h', 'om', 'vel', 's']",3,0.43,571.08,1.0
hon,N,3,"['h', 'on']",1,0.33,630.11,0.97
honde,N,5,"['hond', 'e']",1,0.6,662.89,0.92
hondels,N,7,"['hond', 'el', 's']",2,0.57,644.16,0.82
hondes,N,6,"['hond', 'e', 's']",2,0.5,754.8,0.97
hong,N,4,"['h', 'ong']",1,0.5,680.67,0.74
honker,N,6,"['h', 'on', 'ker']",2,0.5,702.18,0.87
honkse,N,6,"['h', 'on', 'k', 's', 'e']",4,0.17,659.85,1.0
hons,N,4,"['h', 'on', 's']",2,0.25,633.92,0.97
honsen,N,6,"['h', 'on', 's', 'en']",3,0.33,636.31,0.97
honsend,N,7,"['h', 'on', 's', 'en', 'd']",4,0.29,731.97,0.9
honste,N,6,"['h', 'on', 's', 't', 'e']",4,0.17,626.44,0.85
honsten,N,7,"['h', 'on', 's', 't', 'en']",4,0.29,637.38,0.97
hont,N,4,"['h', 'ont']",1,0.5,629.43,0.95
honten,N,6,"['h', 'ont', 'en']",2,0.5,603.16,0.97
hontjes,N,7,"['h', 'on', 'tjes']",2,0.57,656.31,0.97
honzen,N,6,"['h', 'onze', 'n']",2,0.5,707.12,0.92
hood,N,4,['hood'],0,0.75,644.03,1.0
hoodaat,N,7,"['hood', 'a', 'a', 't']",3,0.43,590.51,1.0
hoodband,N,8,"['hood', 'band']",1,0.75,655.94,0.9
hoodbern,N,8,"['hood', 'be', 'r', 'n']",3,0.5,643.15,1.0
hooden,N,6,"['hood', 'en']",1,0.67,637.08,1.0
hoodlij,N,7,"['hood', 'l', 'ij']",2,0.57,656.1,1.0
hoodlol,N,7,"['hood', 'lo', 'l']",2,0.57,720.78,0.97
hoofdmaak,N,9,"['hoofd', 'maak']",1,0.78,847.14,0.82
hoofdplak,N,9,"['hoofd', 'p', 'la', 'k']",3,0.56,755.44,0.62
hoofdplok,N,9,"['hoofd', 'p', 'lo', 'k']",3,0.56,746.44,0.95
hoofdried,N,9,"['hoofd', 'ried']",1,0.78,645.15,1.0
hoofdstaart,N,11,"['hoofd', 's', 't', 'a', 'art']",4,0.55,852.69,0.64
hoofdstok,N,9,"['hoofd', 's', 'to', 'k']",3,0.56,878.94,0.67
hoofdween,N,9,"['hoofd', 'we', 'en']",2,0.67,757.24,0.97
hoofdwil,N,8,"['hoofd', 'wil']",1,0.75,746.04,0.67
hoofjes,N,7,"['ho', 'of', 'je', 's']",3,0.43,723.52,0.9
hooftijd,N,8,"['ho', 'of', 'tijd']",2,0.62,733.55,0.67
hoogd,N,5,"['hoog', 'd']",1,0.6,665.58,0.97
hooiroonst,N,10,"['ho', 'o', 'iro', 'on', 's', 't']",5,0.4,638.69,1.0
hoois,N,5,"['ho', 'o', 'is']",2,0.4,642.32,0.97
hooist,N,6,"['ho', 'o', 'is', 't']",3,0.33,701.2,0.95
hook,N,4,"['h', 'ook']",1,0.5,676.65,0.95
hookje,N,6,"['h', 'ook', 'je']",2,0.5,729.37,0.97
hookt,N,5,"['h', 'ook', 't']",2,0.4,642.41,0.97
hookte,N,6,"['h', 'ook', 't', 'e']",3,0.33,679.23,1.0
hookten,N,7,"['h', 'ook', 't', 'en']",3,0.43,646.44,1.0
hool,N,4,"['ho', 'o', 'l']",2,0.25,692.19,0.95
hooltjes,N,8,"['ho', 'o', 'l', 'tjes']",3,0.5,633.79,0.97
hoom,N,4,"['ho', 'om']",1,0.5,633.05,0.95
hoontje,N,7,"['h', 'oontje']",1,0.71,658.67,0.77
hoontjes,N,8,"['h', 'oontje', 's']",2,0.62,765.83,0.85
hoopvis,N,7,"['hoop', 'vis']",1,0.71,773.27,0.95
hoopvoed,N,8,"['hoop', 'vo', 'e', 'd']",3,0.5,696.72,0.92
hoord,N,5,"['hoor', 'd']",1,0.6,751.19,0.72
hoordboel,N,9,"['hoor', 'd', 'bo', 'el']",3,0.56,669.69,1.0
hoordpin,N,8,"['hoor', 'd', 'p', 'in']",3,0.5,664.49,1.0
hoorplan,N,8,"['hoor', 'plan']",1,0.75,760.17,0.79
hoorschool,N,10,"['hoor', 'school']",1,0.8,686.33,0.87
hoorstoel,N,9,"['hoor', 's', 'to', 'el']",3,0.56,682.04,0.69
hoorstof,N,8,"['hoor', 's', 't', 'of']",3,0.5,704.32,0.97
hoortjes,N,8,"['hoor', 'tjes']",1,0.75,953.0,0.56
hoosge,N,6,"['ho', 'o', 's', 'ge']",3,0.33,598.87,1.0
hoosje,N,6,"['ho', 'o', 's', 'je']",3,0.33,625.18,0.87
hoosten,N,7,"['h', 'oosten']",1,0.71,673.58,0.92
hoot,N,4,"['ho', 'o', 't']",2,0.25,631.97,0.97
hooten,N,6,"['ho', 'o', 't', 'en']",3,0.33,599.63,0.97
hootst,N,6,"['ho', 'o', 't', 's', 't']",4,0.17,645.92,1.0
hootte,N,6,"['ho', 'otte']",1,0.67,610.41,1.0
hopa's,N,6,"['hop', 'a', ""'"", 's']",3,0.33,597.58,1.0
hopels,N,6,"['hope', 'l', 's']",2,0.5,633.62,0.92
hoplen,N,6,"['hop', 'l', 'en']",2,0.5,627.08,1.0
hordje,N,6,"['hor', 'd', 'je']",2,0.5,763.58,0.72
hords,N,5,"['hor', 'd', 's']",2,0.4,661.26,0.95
horgen,N,6,"['hor', 'gen']",1,0.67,631.95,1.0
horie,N,5,"['ho', 'rie']",1,0.6,603.68,0.97
horisch,N,7,"['hor', 'isch']",1,0.71,681.15,0.9
horist,N,6,"['hor', 'is', 't']",2,0.5,602.67,0.97
horkend,N,7,"['hor', 'ken', 'd']",2,0.57,677.51,0.95
horkjes,N,7,"['hor', 'k', 'je', 's']",3,0.43,715.94,0.97
horkte,N,6,"['hor', 'k', 't', 'e']",3,0.33,707.19,0.97
horkten,N,7,"['hor', 'k', 't', 'en']",3,0.43,645.74,1.0
horlen,N,6,"['hor', 'l', 'en']",2,0.5,587.76,1.0
horm,N,4,"['hor', 'm']",1,0.5,615.58,0.97
hormen,N,6,"['hor', 'men']",1,0.67,683.45,0.97
hornen,N,6,"['hor', 'n', 'en']",2,0.5,677.27,0.97
horo,N,4,"['hor', 'o']",1,0.5,594.97,0.97
horo's,N,6,"['hor', 'o', ""'"", 's']",3,0.33,649.1,1.0
horos,N,5,"['hor', 'o', 's']",2,0.4,637.09,0.92
horp,N,4,"['hor', 'p']",1,0.5,614.81,0.97
horpen,N,6,"['hor', 'pen']",1,0.67,625.32,0.97
horrel,N,6,"['hor', 'r', 'el']",2,0.5,628.27,0.85
horrels,N,7,"['hor', 'r', 'el', 's']",3,0.43,656.18,0.92
horte,N,5,"['hor', 't', 'e']",2,0.4,699.81,0.82
horve,N,5,"['hor', 've']",1,0.6,581.59,0.97
hosden,N,6,"['ho', 's', 'de', 'n']",3,0.33,576.26,1.0
hosen,N,5,"['ho', 's', 'en']",2,0.4,610.03,0.95
hosgert,N,7,"['ho', 's', 'ger', 't']",3,0.43,646.26,1.0
hosje,N,5,"['ho', 's', 'je']",2,0.4,666.76,1.0
hosjes,N,6,"['ho', 's', 'je', 's']",3,0.33,681.95,0.95
hospe,N,5,"['ho', 's', 'p', 'e']",3,0.2,584.63,1.0
hospen,N,6,"['ho', 's', 'pen']",2,0.5,591.82,1.0
hossei,N,6,"['ho', 's', 's', 'e', 'i']",4,0.17,597.34,0.97
hostern,N,7,"['host', 'er', 'n']",2,0.57,635.81,1.0
hoten,N,5,"['hot', 'en']",1,0.6,609.46,1.0
hotend,N,6,"['hot', 'en', 'd']",2,0.5,609.9,1.0
hotens,N,6,"['hot', 'en', 's']",2,0.5,598.03,0.97
hoter,N,5,"['hot', 'er']",1,0.6,605.75,0.95
hoting,N,6,"['hot', 'ing']",1,0.67,608.11,1.0
hotjes,N,6,"['ho', 'tjes']",1,0.67,752.35,0.92
hotsel,N,6,"['hot', 's', 'el']",2,0.5,673.49,1.0
hotters,N,7,"['hot', 'ter', 's']",2,0.57,598.39,1.0
houben,N,6,"['hou', 'ben']",1,0.67,590.64,0.95
houber,N,6,"['ho', 'uber']",1,0.67,586.1,1.0
houbers,N,7,"['ho', 'uber', 's']",2,0.57,611.39,0.97
houche,N,6,"['h', 'ouche']",1,0.67,635.63,0.97
houchecig,N,9,"['h', 'ouche', 'ci', 'g']",3,0.56,612.77,1.0
houdzaam,N,8,"['houd', 'zaam']",1,0.75,740.54,0.46
hounges,N,7,"['ho', 'un', 'ge', 's']",3,0.43,550.15,1.0
houp,N,4,"['ho', 'up']",1,0.5,611.1,1.0
hourist,N,7,"['hour', 'is', 't']",2,0.57,596.87,1.0
hous,N,4,['hous'],0,0.75,620.73,0.97
houtsdeel,N,9,"['hout', 's', 'de', 'el']",3,0.56,755.05,0.59
houtzaar,N,8,"['hout', 'za', 'ar']",2,0.62,674.67,1.0
houwde,N,6,"['hou', 'w', 'de']",2,0.5,758.2,0.46
houwden,N,7,"['hou', 'w', 'de', 'n']",3,0.43,736.43,0.62
houwweg,N,7,"['hou', 'w', 'weg']",2,0.57,714.03,0.97
houzel,N,6,"['hou', 'z', 'el']",2,0.5,559.13,0.97
hover,N,5,"['h', 'over']",1,0.6,619.61,0.92
howen,N,5,"['how', 'en']",1,0.6,632.74,1.0
hox,N,3,"['ho', 'x']",1,0.33,618.38,0.97
hoy,N,3,['hoy'],0,0.67,612.94,0.92
hozent,N,6,"['ho', 'z', 'ent']",2,0.5,588.62,1.0
hozing,N,6,"['ho', 'zing']",1,0.67,597.16,0.95
huchet,N,6,"['h', 'uch', 'e', 't']",3,0.33,560.21,1.0
huchtpaart,N,10,"['h', 'uch', 't', 'paar', 't']",4,0.5,712.14,0.95
hud,N,3,"['h', 'u', 'd']",2,0.0,574.08,0.97
hudden,N,6,"['h', 'u', 'd', 'de', 'n']",4,0.17,655.97,0.95
huddend,N,7,"['h', 'u', 'd', 'de', 'n', 'd']",5,0.14,672.38,1.0
huden,N,5,"['h', 'u', 'de', 'n']",3,0.2,564.97,1.0
hudler,N,6,"['h', 'u', 'd', 'l', 'er']",4,0.17,588.71,1.0
hudlers,N,7,"['h', 'u', 'd', 'l', 'er', 's']",5,0.14,600.62,1.0
huf,N,3,"['h', 'u', 'f']",2,0.0,648.89,0.92
hug,N,3,['hug'],0,0.67,661.28,0.95
huggen,N,6,"['hug', 'gen']",1,0.67,646.92,0.97
huidde,N,6,"['hui', 'd', 'de']",2,0.5,754.63,0.79
huidden,N,7,"['hui', 'd', 'de', 'n']",3,0.43,755.19,0.74
huider,N,6,"['hui', 'de', 'r']",2,0.5,782.78,0.95
huiders,N,7,"['hui', 'de', 'r', 's']",3,0.43,696.31,0.95
huidpar,N,7,"['hui', 'd', 'par']",2,0.57,626.1,1.0
huikjaar,N,8,"['hui', 'k', 'jaar']",2,0.62,684.06,0.97
huikje,N,6,"['hui', 'k', 'je']",2,0.5,735.18,0.87
huikjes,N,7,"['hui', 'k', 'je', 's']",3,0.43,683.85,0.95
huikt,N,5,"['hui', 'k', 't']",2,0.4,664.83,0.92
huiltjes,N,8,"['hui', 'l', 'tjes']",2,0.62,860.09,0.67
huimen,N,6,"['hui', 'men']",1,0.67,638.29,1.0
huimpje,N,7,"['hui', 'm', 'p', 'je']",3,0.43,645.26,1.0
huimpjes,N,8,"['hui', 'm', 'p', 'je', 's']",4,0.38,688.9,1.0
huin,N,4,"['hui', 'n']",1,0.5,617.11,0.95
huinde,N,6,"['hui', 'n', 'de']",2,0.5,610.81,0.95
huipen,N,6,"['hui', 'pen']",1,0.67,706.7,0.87
huipoord,N,8,"['hui', 'poor', 'd']",2,0.62,676.87,1.0
huisboer,N,8,"['huis', 'boer']",1,0.75,793.06,0.51
huisen,N,6,"['huis', 'en']",1,0.67,785.38,0.74
huisin,N,6,"['huis', 'in']",1,0.67,728.32,0.95
huiskricht,N,10,"['huis', 'k', 'rich', 't']",3,0.6,699.59,0.95
huispoor,N,8,"['huis', 'poor']",1,0.75,743.65,0.82
huisteld,N,8,"['huis', 't', 'el', 'd']",3,0.5,696.14,0.97
huisvrengst,N,11,"['huis', 'vre', 'ng', 's', 't']",4,0.55,759.92,1.0
huit,N,4,['huit'],0,0.75,722.97,0.95
huiten,N,6,"['huit', 'en']",1,0.67,642.54,0.95
huitje,N,6,"['huit', 'je']",1,0.67,691.84,0.97
huitjes,N,7,"['hui', 'tjes']",1,0.71,699.35,0.87
huitte,N,6,"['huit', 't', 'e']",2,0.5,645.75,0.97
huizends,N,8,"['huizen', 'd', 's']",2,0.62,715.62,0.9
huizert,N,7,"['hui', 'z', 'er', 't']",3,0.43,632.0,0.97
hukje,N,5,"['h', 'u', 'k', 'je']",3,0.2,671.67,0.74
hukjes,N,6,"['h', 'u', 'k', 'je', 's']",4,0.17,639.32,0.85
huld,N,4,"['h', 'u', 'l', 'd']",3,0.0,726.31,0.72
hulmen,N,6,"['h', 'u', 'l', 'men']",3,0.33,586.08,1.0
hulver,N,6,"['h', 'u', 'l', 'ver']",3,0.33,646.29,1.0
humte,N,5,"['hum', 't', 'e']",2,0.4,597.85,1.0
humten,N,6,"['hum', 't', 'en']",2,0.5,608.95,1.0
hunden,N,6,"['hun', 'de', 'n']",2,0.5,638.84,1.0
hungles,N,7,"['hun', 'g', 'les']",2,0.57,684.95,1.0
hunstten,N,8,"['hun', 's', 't', 't', 'en']",4,0.38,650.55,1.0
huntte,N,6,"['hun', 't', 't', 'e']",3,0.33,652.28,1.0
huplers,N,7,"['h', 'up', 'l', 'er', 's']",4,0.29,606.39,0.95
hurcht,N,6,"['hur', 'ch', 't']",2,0.5,684.75,0.97
hurde,N,5,"['hur', 'de']",1,0.6,619.5,0.95
hurft,N,5,"['hur', 'f', 't']",2,0.4,673.42,0.92
hurker,N,6,"['hur', 'ker']",1,0.67,708.39,0.77
hurpte,N,6,"['hur', 'p', 't', 'e']",3,0.33,633.39,0.95
hus,N,3,"['h', 'u', 's']",2,0.0,614.67,1.0
husjes,N,6,"['h', 'u', 's', 'je', 's']",4,0.17,655.83,0.9
hussen,N,6,"['h', 'u', 's', 's', 'en']",4,0.17,626.15,1.0
hust,N,4,"['h', 'u', 's', 't']",3,0.0,611.44,1.0
husten,N,6,"['h', 'u', 's', 't', 'en']",4,0.17,644.5,0.97
hustets,N,7,"['h', 'u', 's', 't', 'e', 't', 's']",6,0.0,609.39,1.0
hutchen,N,7,"['h', 'u', 't', 'ch', 'en']",4,0.29,615.03,0.97
huten,N,5,"['h', 'u', 't', 'en']",3,0.2,723.62,0.95
hutsblon,N,8,"['h', 'u', 't', 's', 'b', 'l', 'on']",6,0.12,644.79,0.97
hutse,N,5,"['h', 'u', 't', 's', 'e']",4,0.0,662.61,0.85
hutte,N,5,"['h', 'u', 't', 't', 'e']",4,0.0,769.0,0.79
huurrui,N,7,"['huur', 'r', 'u', 'i']",3,0.43,738.13,1.0
huut,N,4,"['h', 'u', 'u', 't']",3,0.0,647.44,0.92
hygisch,N,7,"['hygi', 'sch']",1,0.71,849.55,0.62
hygre,N,5,"['h', 'y', 'gre']",2,0.4,634.79,0.97
hygren,N,6,"['h', 'y', 'gren']",2,0.5,646.72,1.0
hynxen,N,6,"['h', 'y', 'n', 'x', 'en']",4,0.17,686.97,0.95
hytes,N,5,"['h', 'y', 't', 'e', 's']",4,0.0,624.33,0.97
iben,N,4,"['i', 'ben']",1,0.5,605.82,0.97
iber,N,4,['iber'],0,0.75,569.82,0.95
iccens,N,6,"['ic', 'c', 'en', 's']",3,0.33,617.47,0.97
icculs,N,6,"['ic', 'cul', 's']",2,0.5,604.76,1.0
iccuun,N,6,"['ic', 'c', 'u', 'un']",3,0.33,696.03,1.0
iceet,N,5,"['ice', 'e', 't']",2,0.4,602.57,1.0
icht,N,4,"['ich', 't']",1,0.5,615.59,1.0
iechtjaar,N,9,"['i', 'echt', 'jaar']",2,0.67,685.45,1.0
ieging,N,6,"['i', 'e', 'ging']",2,0.5,600.95,1.0
iek,N,3,['iek'],0,0.67,625.5,0.92
ien,N,3,"['i', 'en']",1,0.33,586.92,1.0
iend,N,4,"['i', 'en', 'd']",2,0.25,626.62,1.0
ienstte,N,7,"['i', 'en', 's', 't', 't', 'e']",5,0.14,594.15,1.0
ientjes,N,7,"['ient', 'je', 's']",2,0.57,629.28,1.0
iepers,N,6,"['i', 'e', 'per', 's']",3,0.33,673.09,0.85
ierand,N,6,"['ier', 'and']",1,0.67,709.85,1.0
iert,N,4,"['ier', 't']",1,0.5,615.26,0.97
iest,N,4,"['i', 'est']",1,0.5,610.95,0.95
ieterds,N,7,"['i', 'e', 'ter', 'd', 's']",4,0.29,620.03,1.0
ieuws,N,5,"['i', 'e', 'u', 'w', 's']",4,0.0,617.43,0.95
iezer,N,5,"['iez', 'er']",1,0.6,612.64,1.0
ig,N,2,['ig'],0,0.5,574.46,1.0
igdelf,N,6,"['ig', 'del', 'f']",2,0.5,559.13,1.0
igeert,N,6,"['ige', 'er', 't']",2,0.5,607.38,0.97
igri,N,4,"['i', 'gri']",1,0.5,571.32,1.0
ijd,N,3,"['ij', 'd']",1,0.33,660.45,0.97
ijlers,N,6,"['ij', 'l', 'er', 's']",3,0.33,732.34,0.85
ijsmuid,N,7,"['ij', 's', 'm', 'u', 'i', 'd']",5,0.14,719.46,1.0
ijspant,N,7,"['ij', 's', 'pan', 't']",3,0.43,645.81,0.95
ikker,N,5,"['i', 'kker']",1,0.6,713.08,0.92
ikkers,N,6,"['ik', 'kers']",1,0.67,695.62,1.0
il,N,2,['il'],0,0.5,644.86,0.95
ilde,N,4,"['il', 'de']",1,0.5,568.86,0.97
ildste,N,6,"['il', 'd', 's', 't', 'e']",4,0.17,620.0,1.0
ile,N,3,"['il', 'e']",1,0.33,581.51,1.0
ilies,N,5,"['il', 'ies']",1,0.6,601.15,1.0
ille,N,4,"['il', 'le']",1,0.5,596.44,0.95
iller,N,5,['iller'],0,0.8,617.37,1.0
illers,N,6,"['iller', 's']",1,0.67,627.26,1.0
ilms,N,4,"['il', 'm', 's']",2,0.25,568.64,1.0
ilmten,N,6,"['il', 'm', 't', 'en']",3,0.33,607.69,1.0
ilus,N,4,"['il', 'u', 's']",2,0.25,604.59,1.0
im,N,2,"['i', 'm']",1,0.0,591.87,1.0
imels,N,5,"['i', 'm', 'el', 's']",3,0.2,579.5,0.97
imponds,N,7,"['imp', 'on', 'd', 's']",3,0.43,620.55,1.0
imporn,N,6,"['imp', 'or', 'n']",2,0.5,634.71,1.0
impuld,N,6,"['imp', 'u', 'l', 'd']",3,0.33,659.59,1.0
iña's,N,5,"['i', 'ña', ""'"", 's']",3,0.2,616.58,1.0
inblak,N,6,"['in', 'b', 'la', 'k']",3,0.33,664.24,0.97
inbloep,N,7,"['in', 'b', 'lo', 'e', 'p']",4,0.29,615.71,1.0
inbrok,N,6,"['in', 'bro', 'k']",2,0.5,696.82,0.97
incheg,N,6,"['in', 'che', 'g']",2,0.5,599.69,1.0
incont,N,6,"['in', 'con', 't']",2,0.5,608.59,1.0
incuft,N,6,"['in', 'c', 'u', 'f', 't']",4,0.17,579.59,1.0
indands,N,7,"['in', 'd', 'and', 's']",3,0.43,614.05,1.0
indde,N,5,"['in', 'd', 'de']",2,0.4,617.03,0.95
indept,N,6,"['in', 'de', 'p', 't']",3,0.33,616.74,0.97
indries,N,7,"['in', 'drie', 's']",2,0.57,670.66,1.0
indrook,N,7,"['in', 'd', 'r', 'ook']",3,0.43,612.68,0.95
indsheid,N,8,"['in', 'd', 's', 'heid']",3,0.5,669.79,1.0
inen,N,4,"['in', 'en']",1,0.5,644.86,0.95
infend,N,6,"['in', 'f', 'en', 'd']",3,0.33,589.87,0.97
infligns,N,8,"['in', 'f', 'lig', 'n', 's']",4,0.38,599.26,0.97
ingacht,N,7,"['ing', 'acht']",1,0.71,683.68,0.97
ingeep,N,6,"['ing', 'e', 'e', 'p']",3,0.33,755.54,0.72
ingoor,N,6,"['ing', 'o', 'or']",2,0.5,653.0,1.0
ingrijd,N,7,"['ing', 'rij', 'd']",2,0.57,652.13,0.97
inheek,N,6,"['in', 'he', 'e', 'k']",3,0.33,662.39,0.97
inhoods,N,7,"['in', 'hood', 's']",2,0.57,635.87,0.97
inker,N,5,"['in', 'ker']",1,0.6,766.63,0.77
inkers,N,6,"['in', 'kers']",1,0.67,704.1,0.85
inkra,N,5,"['in', 'kra']",1,0.6,644.05,1.0
inkreen,N,7,"['in', 'kree', 'n']",2,0.57,629.92,1.0
inloint,N,7,"['in', 'loin', 't']",2,0.57,590.67,1.0
inlol,N,5,"['in', 'lo', 'l']",2,0.4,590.56,1.0
inmeer,N,6,"['in', 'meer']",1,0.67,698.94,0.95
inmi,N,4,"['in', 'mi']",1,0.5,595.13,1.0
inmit,N,5,"['in', 'mi', 't']",2,0.4,597.21,1.0
innoos,N,6,"['in', 'no', 'o', 's']",3,0.33,596.13,1.0
inpra's,N,7,"['in', 'pr', 'a', ""'"", 's']",4,0.29,615.16,0.97
inrum,N,5,"['in', 'rum']",1,0.6,617.41,0.95
insacht,N,7,"['in', 's', 'acht']",2,0.57,652.74,1.0
inschoek,N,8,"['in', 's', 'c', 'hoek']",3,0.5,635.84,0.97
insloek,N,7,"['in', 's', 'lo', 'e', 'k']",4,0.29,620.9,1.0
inslong,N,7,"['in', 's', 'long']",2,0.57,622.6,0.95
insoon,N,6,"['in', 'soon']",1,0.67,578.84,0.97
inst,N,4,"['in', 's', 't']",2,0.25,607.59,0.97
instjes,N,7,"['in', 's', 'tjes']",2,0.57,655.85,1.0
instmis,N,7,"['in', 's', 't', 'mis']",3,0.43,640.56,1.0
instste,N,7,"['in', 's', 't', 's', 't', 'e']",5,0.14,662.08,1.0
intals,N,6,"['in', 't', 'als']",2,0.5,674.21,1.0
inteens,N,7,"['in', 't', 'een', 's']",3,0.43,724.14,0.92
intift,N,6,"['in', 't', 'if', 't']",3,0.33,649.15,1.0
intoen,N,6,"['into', 'en']",1,0.67,637.75,0.95
intoon,N,6,"['into', 'on']",1,0.67,688.25,0.85
intoort,N,7,"['into', 'or', 't']",2,0.57,607.9,1.0
inuit,N,5,"['in', 'uit']",1,0.6,689.52,0.82
inuur,N,5,"['in', 'uur']",1,0.6,667.05,1.0
invem,N,5,"['in', 've', 'm']",2,0.4,596.31,1.0
inze,N,4,"['in', 'ze']",1,0.5,609.5,1.0
ip,N,2,"['i', 'p']",1,0.0,606.38,0.95
irie,N,4,"['i', 'rie']",1,0.5,596.21,1.0
irtje,N,5,"['ir', 't', 'je']",2,0.4,605.78,0.97
isde,N,4,"['is', 'de']",1,0.5,609.13,1.0
isfe,N,4,"['is', 'f', 'e']",2,0.25,554.28,1.0
isk,N,3,"['is', 'k']",1,0.33,567.05,1.0
istels,N,6,"['is', 't', 'el', 's']",3,0.33,592.69,1.0
istief,N,6,"['is', 'tief']",1,0.67,618.74,1.0
isvag,N,5,"['is', 'va', 'g']",2,0.4,556.95,0.97
itter,N,5,"['it', 'ter']",1,0.6,615.33,1.0
itters,N,6,"['it', 'ter', 's']",2,0.5,614.51,1.0
ivaas,N,5,"['i', 'va', 'a', 's']",3,0.2,606.61,0.97
ixers,N,5,"['ix', 'er', 's']",2,0.4,558.69,1.0
izag,N,4,"['i', 'zag']",1,0.5,582.18,1.0
izie,N,4,"['i', 'zie']",1,0.5,560.08,1.0
izoel,N,5,"['i', 'zo', 'el']",2,0.4,559.69,1.0
jaakse,N,6,"['j', 'aak', 's', 'e']",3,0.33,601.27,0.97
jaam,N,4,"['ja', 'a', 'm']",2,0.25,624.38,0.97
jaan,N,4,"['j', 'aan']",1,0.5,604.78,0.97
jaandheid,N,9,"['ja', 'and', 'heid']",2,0.67,629.05,1.0
jaarbeeks,N,9,"['jaar', 'beek', 's']",2,0.67,668.92,0.95
jaarmol,N,7,"['jaar', 'mo', 'l']",2,0.57,677.69,0.95
jaarmong,N,8,"['jaar', 'mon', 'g']",2,0.62,629.62,1.0
jabduet,N,7,"['ja', 'b', 'du', 'e', 't']",4,0.29,627.15,1.0
jabsuets,N,8,"['ja', 'b', 's', 'u', 'e', 't', 's']",6,0.12,599.46,1.0
jafi,N,4,"['ja', 'fi']",1,0.5,576.49,1.0
jah,N,3,"['ja', 'h']",1,0.33,600.27,0.74
jahens,N,6,"['ja', 'h', 'en', 's']",3,0.33,592.33,1.0
jakbils,N,7,"['ja', 'k', 'bil', 's']",3,0.43,595.45,1.0
jal,N,3,"['j', 'al']",1,0.33,610.18,1.0
jaleurt,N,7,"['ja', 'leur', 't']",2,0.57,605.62,1.0
jalf,N,4,"['j', 'al', 'f']",2,0.25,619.18,1.0
jallo,N,5,"['j', 'al', 'lo']",2,0.4,591.86,0.97
jandor,N,6,"['j', 'and', 'or']",2,0.5,601.15,1.0
jang,N,4,"['jan', 'g']",1,0.5,656.4,0.9
janpas,N,6,"['jan', 'pas']",1,0.67,641.67,0.95
jants,N,5,"['jan', 't', 's']",2,0.4,577.26,1.0
japtails,N,8,"['ja', 'p', 'tail', 's']",3,0.5,660.36,1.0
japtake,N,7,"['ja', 'p', 'take']",2,0.57,639.82,1.0
jardste,N,7,"['jar', 'd', 's', 't', 'e']",4,0.29,615.64,1.0
jark,N,4,"['jar', 'k']",1,0.5,621.87,1.0
jartin,N,6,"['jar', 't', 'in']",2,0.5,634.49,1.0
jasbeen,N,7,"['ja', 's', 'been']",2,0.57,672.18,1.0
jassas,N,6,"['ja', 's', 's', 'a', 's']",4,0.17,667.03,0.95
jath,N,4,"['ja', 'th']",1,0.5,548.42,0.97
jea,N,3,"['je', 'a']",1,0.33,607.27,0.97
jecht,N,5,"['j', 'echt']",1,0.6,624.55,1.0
jederf,N,6,"['je', 'de', 'r', 'f']",3,0.33,571.7,1.0
jeeg,N,4,"['je', 'e', 'g']",2,0.25,662.51,1.0
jeeks,N,5,"['je', 'e', 'k', 's']",3,0.2,612.05,1.0
jeer,N,4,"['je', 'er']",1,0.5,569.28,1.0
jeest,N,5,"['je', 'est']",1,0.6,636.79,0.97
jek,N,3,"['je', 'k']",1,0.33,636.21,0.95
jel,N,3,"['je', 'l']",1,0.33,625.79,0.9
jeldier,N,7,"['je', 'l', 'die', 'r']",3,0.43,588.95,1.0
jergeus,N,7,"['je', 'r', 'ge', 'u', 's']",4,0.29,607.05,1.0
